#Data from Shen et al. 	2011, ApJS, 194, 45 (available at http://users.obs.carnegiescience.edu/yshen/BH_mass/dr7.htm)
#MI_Z2, BAL_FLAG, FIRST_FR_TYPE, R_6CM_2500A, LOGL3000, LOGL5100, FWHM_MGII, redshift, mag_g
#(0) MI_Z2: Absolute magnitude
#(1) BAL_FLAG: flag indicating if signs of ultra-fast outflow from the black hole are detected. 0 means no outflows. >=1 means outflows are detected
#(2) FIRST_FR_TYPE: morphology of large scale jets: -1: no radio data, 0: too faint, 1: dominated by emission from close to the black hole, 2: large radio jets
#(3) R_6CM_2500A: strength of radio (jet emission) compared to optical emission
#(4) LOGL3000: log luminosity at 3000 Angstroem in log(erg/s)
#(5) LOGL5100: log luminosity at 5100 Angstroem in log(erg/s)
#(6) FWHM_MGII: velocity dispersion of gas near the black hole in km/s, measured using MgII line
#(7) redshift: redshift
#(8) mag_g: apparent magnitude in the optical
-2.325000000000000000e+01	0.000000000000000000e+00	0.000000000000000000e+00	-1.000000000000000000e+00	4.442739999999999867e+01	4.428600000000000136e+01	3.174860000000000127e+03	5.456999999999999629e-01	1.989999999999999858e+01
-2.271259999999999835e+01	0.000000000000000000e+00	0.000000000000000000e+00	-1.000000000000000000e+00	4.428410000000000224e+01	4.408729999999999905e+01	4.353460000000000036e+03	5.512000000000000233e-01	2.019900000000000162e+01
-2.519810000000000016e+01	0.000000000000000000e+00	0.000000000000000000e+00	-1.000000000000000000e+00	4.541559999999999775e+01	4.514860000000000184e+01	4.803529999999999745e+03	5.282000000000000028e-01	1.767399999999999949e+01
-2.409990000000000165e+01	0.000000000000000000e+00	2.000000000000000000e+00	3.828330000000000268e+02	4.486970000000000169e+01	4.469919999999999760e+01	2.942579999999999927e+03	5.179000000000000270e-01	1.872299999999999898e+01
-2.388629999999999853e+01	0.000000000000000000e+00	-1.000000000000000000e+00	-1.000000000000000000e+00	4.472560000000000002e+01	4.451670000000000016e+01	3.396929999999999836e+03	5.303999999999999826e-01	1.900499999999999901e+01
-2.467760000000000176e+01	0.000000000000000000e+00	0.000000000000000000e+00	-1.000000000000000000e+00	4.504249999999999687e+01	4.482860000000000156e+01	2.174969999999999800e+03	6.521000000000000130e-01	1.892800000000000082e+01
-2.356909999999999883e+01	0.000000000000000000e+00	0.000000000000000000e+00	-1.000000000000000000e+00	4.450719999999999743e+01	4.453790000000000049e+01	3.999900000000000091e+03	5.466999999999999638e-01	1.974099999999999966e+01
-2.351119999999999877e+01	0.000000000000000000e+00	0.000000000000000000e+00	-1.000000000000000000e+00	4.462530000000000285e+01	4.455619999999999692e+01	1.626329999999999927e+03	5.165999999999999481e-01	1.961799999999999855e+01
-2.262269999999999825e+01	0.000000000000000000e+00	0.000000000000000000e+00	-1.000000000000000000e+00	4.407549999999999812e+01	4.428670000000000329e+01	1.564890000000000100e+03	5.191999999999999948e-01	2.082600000000000051e+01
-2.362239999999999895e+01	0.000000000000000000e+00	0.000000000000000000e+00	-1.000000000000000000e+00	4.439589999999999748e+01	4.432050000000000267e+01	1.411349999999999909e+03	6.512999999999999901e-01	1.987300000000000111e+01
-2.302939999999999898e+01	0.000000000000000000e+00	0.000000000000000000e+00	-1.000000000000000000e+00	4.445969999999999800e+01	4.440659999999999741e+01	2.561170000000000073e+03	6.598000000000000531e-01	2.083699999999999974e+01
-2.347329999999999828e+01	0.000000000000000000e+00	0.000000000000000000e+00	-1.000000000000000000e+00	4.425300000000000011e+01	4.428849999999999909e+01	5.195069999999999709e+03	5.783000000000000362e-01	2.040899999999999892e+01
-2.367630000000000123e+01	0.000000000000000000e+00	0.000000000000000000e+00	-1.000000000000000000e+00	4.480720000000000169e+01	4.463969999999999771e+01	5.393109999999999673e+03	6.143999999999999462e-01	1.989600000000000080e+01
-2.392470000000000141e+01	0.000000000000000000e+00	0.000000000000000000e+00	-1.000000000000000000e+00	4.471520000000000294e+01	4.456920000000000215e+01	3.742429999999999836e+03	5.072999999999999732e-01	1.884100000000000108e+01
-2.307639999999999958e+01	0.000000000000000000e+00	0.000000000000000000e+00	-1.000000000000000000e+00	4.435640000000000072e+01	4.449479999999999791e+01	1.965019999999999982e+03	5.828999999999999737e-01	2.046399999999999864e+01
-2.354759999999999920e+01	0.000000000000000000e+00	0.000000000000000000e+00	-1.000000000000000000e+00	4.491089999999999804e+01	4.505210000000000292e+01	2.462090000000000146e+03	6.661000000000000254e-01	1.992800000000000082e+01
-2.403920000000000101e+01	0.000000000000000000e+00	0.000000000000000000e+00	-1.000000000000000000e+00	4.472330000000000183e+01	4.442730000000000246e+01	1.747940000000000055e+03	6.124000000000000554e-01	1.973900000000000077e+01
-2.354909999999999926e+01	0.000000000000000000e+00	0.000000000000000000e+00	-1.000000000000000000e+00	4.486209999999999809e+01	4.461070000000000135e+01	4.611439999999999600e+03	6.346000000000000529e-01	1.934400000000000119e+01
-2.322240000000000038e+01	0.000000000000000000e+00	0.000000000000000000e+00	-1.000000000000000000e+00	4.452579999999999671e+01	4.423780000000000001e+01	1.643490000000000009e+03	6.330999999999999961e-01	2.013299999999999912e+01
-2.298600000000000065e+01	0.000000000000000000e+00	0.000000000000000000e+00	-1.000000000000000000e+00	4.411200000000000188e+01	4.431320000000000192e+01	4.088969999999999800e+03	5.522000000000000242e-01	2.070899999999999963e+01
-2.400069999999999837e+01	0.000000000000000000e+00	-1.000000000000000000e+00	-1.000000000000000000e+00	4.478620000000000090e+01	4.468930000000000291e+01	2.607320000000000164e+03	6.046000000000000263e-01	1.976399999999999935e+01
